date,season,Region,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015-03-04T23:00:00Z,Spring,Nongzhanguan,70,-16,33,1028,-2,SE,29.5,0,0
2015-03-05T00:00:00Z,Spring,Nongzhanguan,90,-15,39,1028,-3,SE,30.39,0,0
2015-03-05T01:00:00Z,Spring,Nongzhanguan,104,-16,35,1029,-3,cv,0.89,0,0
2015-03-05T02:00:00Z,Spring,Nongzhanguan,116,-15,42,1029,-4,cv,1.78,0,0
2015-03-05T03:00:00Z,Spring,Nongzhanguan,130,-15,42,1028,-4,SE,1.79,0,0
2015-03-05T04:00:00Z,Spring,Nongzhanguan,128,-15,39,1028,-3,SE,2.68,0,0
2015-03-05T05:00:00Z,Spring,Nongzhanguan,116,-14,45,1027,-4,NE,1.79,0,0
2015-03-05T06:00:00Z,Spring,Nongzhanguan,131,-14,57,1028,-7,NE,2.68,0,0
2015-03-05T07:00:00Z,Spring,Nongzhanguan,129,-12,67,1028,-7,NE,4.47,0,0
2015-03-05T08:00:00Z,Spring,Nongzhanguan,143,-11,58,1028,-4,NE,5.36,0,0
2015-03-05T09:00:00Z,Spring,Nongzhanguan,145,-12,39,1029,0,cv,0.89,0,0
2015-03-05T10:00:00Z,Spring,Nongzhanguan,169,-14,31,1029,1,cv,1.78,0,0
2015-03-05T11:00:00Z,Spring,Nongzhanguan,99,-16,21,1028,4,cv,2.67,0,0
2015-03-05T12:00:00Z,Spring,Nongzhanguan,93,-18,14,1027,7,SE,5.81,0,0
2015-03-05T13:00:00Z,Spring,Nongzhanguan,72,-18,14,1025,7,SE,11.62,0,0
2015-03-05T14:00:00Z,Spring,Nongzhanguan,64,-18,13,1024,8,SE,17.43,0,0
2015-03-05T15:00:00Z,Spring,Nongzhanguan,67,-18,13,1023,8,SE,23.24,0,0
2015-03-05T16:00:00Z,Spring,Nongzhanguan,70,-18,13,1023,8,SE,29.05,0,0
2015-03-05T17:00:00Z,Spring,Nongzhanguan,75,-17,15,1022,8,SE,33.97,0,0
2015-03-05T18:00:00Z,Spring,Nongzhanguan,69,-17,18,1022,5,SE,37.1,0,0
2015-03-05T19:00:00Z,Spring,Nongzhanguan,95,-16,20,1022,5,SE,38.89,0,0
2015-03-05T20:00:00Z,Spring,Nongzhanguan,145,-16,23,1023,3,SE,42.02,0,0
2015-03-05T21:00:00Z,Spring,Nongzhanguan,180,-15,25,1023,3,SE,43.81,0,0
2015-03-05T22:00:00Z,Spring,Nongzhanguan,169,-14,31,1023,1,SE,45.6,0,0
2015-03-05T23:00:00Z,Spring,Nongzhanguan,127,-10,50,1023,-1,SE,46.49,0,0
2015-03-06T00:00:00Z,Spring,Nongzhanguan,116,-10,50,1023,-1,SE,48.28,0,0
2015-03-06T01:00:00Z,Spring,Nongzhanguan,133,-10,50,1023,-1,SE,49.17,0,0
2015-03-06T02:00:00Z,Spring,Nongzhanguan,184,-10,50,1022,-1,SE,50.96,0,0
2015-03-06T03:00:00Z,Spring,Nongzhanguan,190,-10,50,1022,-1,SE,52.75,0,0
2015-03-06T04:00:00Z,Spring,Nongzhanguan,181,-10,54,1021,-2,NE,0.89,0,0
2015-03-06T05:00:00Z,Spring,Nongzhanguan,177,-10,62,1021,-4,NE,1.78,0,0
2015-03-06T06:00:00Z,Spring,Nongzhanguan,174,-10,67,1021,-5,cv,0.45,0,0
2015-03-06T07:00:00Z,Spring,Nongzhanguan,165,-10,67,1021,-5,NE,0.89,0,0
2015-03-06T08:00:00Z,Spring,Nongzhanguan,172,-7,73,1021,-3,NE,1.78,0,0
2015-03-06T09:00:00Z,Spring,Nongzhanguan,177,-8,50,1022,1,SE,1.79,0,0
2015-03-06T10:00:00Z,Spring,Nongzhanguan,176,-8,44,1021,3,cv,0.89,0,0
2015-03-06T11:00:00Z,Spring,Nongzhanguan,193,-8,38,1020,5,cv,1.78,0,0
2015-03-06T12:00:00Z,Spring,Nongzhanguan,221,-9,33,1019,6,SE,1.79,0,0
2015-03-06T13:00:00Z,Spring,Nongzhanguan,218,-9,28,1018,8,SE,4.92,0,0
2015-03-06T14:00:00Z,Spring,Nongzhanguan,210,-10,26,1017,8,SE,8.94,0,0
2015-03-06T15:00:00Z,Spring,Nongzhanguan,196,-9,26,1016,9,SE,12.96,0,0
2015-03-06T16:00:00Z,Spring,Nongzhanguan,202,-9,25,1015,10,SE,16.98,0,0
2015-03-06T17:00:00Z,Spring,Nongzhanguan,235,-8,29,1015,9,SE,20.11,0,0
2015-03-06T18:00:00Z,Spring,Nongzhanguan,238,-8,31,1015,8,cv,0.89,0,0
2015-03-06T19:00:00Z,Spring,Nongzhanguan,254,-7,41,1016,5,SE,0.89,0,0
2015-03-06T20:00:00Z,Spring,Nongzhanguan,275,-7,41,1016,5,SE,2.68,0,0
2015-03-06T21:00:00Z,Spring,Nongzhanguan,291,-7,47,1017,3,cv,0.89,0,0
2015-03-06T22:00:00Z,Spring,Nongzhanguan,301,-7,47,1017,3,cv,1.78,0,0
2015-03-06T23:00:00Z,Spring,Nongzhanguan,322,-7,55,1017,1,cv,2.67,0,0
2015-03-07T00:00:00Z,Spring,Nongzhanguan,307,-6,59,1017,1,NE,1.79,0,0
2015-03-07T01:00:00Z,Spring,Nongzhanguan,307,-6,59,1017,1,cv,0.45,0,0
2015-03-07T02:00:00Z,Spring,Nongzhanguan,294,-6,74,1017,-2,NE,0.89,0,0
2015-03-07T03:00:00Z,Spring,Nongzhanguan,291,-5,74,1017,-1,cv,0.89,0,0
2015-03-07T04:00:00Z,Spring,Nongzhanguan,293,-6,74,1017,-2,NW,1.79,0,0
2015-03-07T05:00:00Z,Spring,Nongzhanguan,287,-7,73,1018,-3,NE,0.89,0,0
2015-03-07T06:00:00Z,Spring,Nongzhanguan,263,-6,74,1018,-2,cv,0.89,0,0
2015-03-07T07:00:00Z,Spring,Nongzhanguan,241,-7,79,1019,-4,NE,1.79,0,0
2015-03-07T08:00:00Z,Spring,Nongzhanguan,243,-4,80,1020,-1,cv,0.89,0,0
2015-03-07T09:00:00Z,Spring,Nongzhanguan,248,-4,52,1020,5,cv,1.78,0,0
2015-03-07T10:00:00Z,Spring,Nongzhanguan,243,-4,45,1021,7,cv,2.67,0,0
2015-03-07T12:00:00Z,Spring,Nongzhanguan,216,-3,39,1020,10,SE,4.92,0,0
2015-03-07T13:00:00Z,Spring,Nongzhanguan,232,-4,34,1019,11,SE,8.94,0,0
2015-03-07T14:00:00Z,Spring,Nongzhanguan,207,-3,34,1018,12,SE,12.07,0,0
2015-03-07T15:00:00Z,Spring,Nongzhanguan,210,-3,34,1018,12,SE,15.2,0,0
2015-03-07T16:00:00Z,Spring,Nongzhanguan,203,-2,37,1017,12,SE,19.22,0,0
2015-03-07T17:00:00Z,Spring,Nongzhanguan,211,-3,37,1017,11,SE,23.24,0,0
2015-03-07T18:00:00Z,Spring,Nongzhanguan,204,-2,42,1017,10,SE,26.37,0,0
2015-03-07T19:00:00Z,Spring,Nongzhanguan,214,-2,49,1018,8,SE,28.16,0,0
2015-03-07T20:00:00Z,Spring,Nongzhanguan,232,-2,56,1019,6,SE,29.95,0,0
2015-03-07T21:00:00Z,Spring,Nongzhanguan,241,-1,56,1019,7,SE,31.74,0,0
2015-03-07T22:00:00Z,Spring,Nongzhanguan,235,-1,65,1020,5,cv,0.89,0,0
2015-03-07T23:00:00Z,Spring,Nongzhanguan,233,-1,65,1020,5,SE,1.79,0,0
2015-03-08T00:00:00Z,Spring,Nongzhanguan,206,-2,64,1019,4,SE,3.58,0,0
2015-03-08T01:00:00Z,Spring,Nongzhanguan,216,-1,74,1019,3,cv,0.89,0,0
2015-03-08T02:00:00Z,Spring,Nongzhanguan,232,-3,64,1019,3,cv,1.78,0,0
2015-03-08T03:00:00Z,Spring,Nongzhanguan,227,-2,86,1018,0,NE,0.89,0,0
2015-03-08T04:00:00Z,Spring,Nongzhanguan,223,-4,86,1018,-2,NW,1.79,0,0
2015-03-08T05:00:00Z,Spring,Nongzhanguan,218,-3,86,1018,-1,SE,1.79,0,0
2015-03-08T06:00:00Z,Spring,Nongzhanguan,203,-3,80,1019,0,NW,1.79,0,0
2015-03-08T07:00:00Z,Spring,Nongzhanguan,212,-4,74,1019,0,cv,0.89,0,0
2015-03-08T08:00:00Z,Spring,Nongzhanguan,245,-2,74,1020,2,NW,0.89,0,0
2015-03-08T09:00:00Z,Spring,Nongzhanguan,301,-1,69,1021,4,cv,0.89,0,0
2015-03-08T10:00:00Z,Spring,Nongzhanguan,244,-2,52,1022,7,NE,4.02,0,0
2015-03-08T11:00:00Z,Spring,Nongzhanguan,179,-3,42,1022,9,NW,4.02,0,0
2015-03-08T12:00:00Z,Spring,Nongzhanguan,36,-6,29,1022,11,NW,8.04,0,0
2015-03-08T13:00:00Z,Spring,Nongzhanguan,9,-9,22,1022,12,SE,1.79,0,0
2015-03-08T14:00:00Z,Spring,Nongzhanguan,11,-12,16,1022,13,cv,1.79,0,0
2015-03-08T15:00:00Z,Spring,Nongzhanguan,9,-17,10,1022,13,NW,8.05,0,0
2015-03-08T16:00:00Z,Spring,Nongzhanguan,12,-18,9,1022,13,NW,16.1,0,0
2015-03-08T17:00:00Z,Spring,Nongzhanguan,9,-18,10,1023,12,NW,24.15,0,0
2015-03-08T18:00:00Z,Spring,Nongzhanguan,7,-20,10,1024,10,NW,31.3,0,0
2015-03-08T19:00:00Z,Spring,Nongzhanguan,15,-21,10,1025,8,NW,38.45,0,0
2015-03-08T20:00:00Z,Spring,Nongzhanguan,8,-20,12,1026,7,NW,45.6,0,0
2015-03-08T21:00:00Z,Spring,Nongzhanguan,14,-20,13,1028,6,NW,52.75,0,0
2015-03-08T22:00:00Z,Spring,Nongzhanguan,17,-21,13,1029,5,NW,60.8,0,0
2015-03-08T23:00:00Z,Spring,Nongzhanguan,15,-25,9,1031,4,NW,70.63,0,0
2015-03-09T00:00:00Z,Spring,Nongzhanguan,14,-25,11,1031,2,NW,78.68,0,0
2015-03-09T01:00:00Z,Spring,Nongzhanguan,14,-24,13,1032,1,NW,88.51,0,0
2015-03-09T02:00:00Z,Spring,Nongzhanguan,12,-25,13,1033,0,NW,98.34,0,0
2015-03-09T03:00:00Z,Spring,Nongzhanguan,11,-23,16,1034,-1,NW,108.17,0,0
2015-03-09T04:00:00Z,Spring,Nongzhanguan,5,-23,18,1034,-2,NW,115.32,0,0
2015-03-09T05:00:00Z,Spring,Nongzhanguan,3,-24,18,1035,-3,NW,121.13,0,0
2015-03-09T06:00:00Z,Spring,Nongzhanguan,7,-22,21,1036,-3,NE,4.02,0,0
2015-03-09T07:00:00Z,Spring,Nongzhanguan,9,-22,23,1036,-4,NE,8.04,0,0
2015-03-09T08:00:00Z,Spring,Nongzhanguan,6,-22,21,1037,-3,NE,13.85,0,0
2015-03-09T09:00:00Z,Spring,Nongzhanguan,5,-23,18,1038,-2,NE,19.66,0,0
2015-03-09T10:00:00Z,Spring,Nongzhanguan,4,-23,18,1038,-2,NE,24.58,0,0
2015-03-09T11:00:00Z,Spring,Nongzhanguan,6,-24,15,1038,-1,NE,30.39,0,0
2015-03-09T12:00:00Z,Spring,Nongzhanguan,7,-27,11,1038,0,NE,35.31,0,0
2015-03-09T13:00:00Z,Spring,Nongzhanguan,5,-28,9,1037,1,NE,39.33,0,0
2015-03-09T14:00:00Z,Spring,Nongzhanguan,15,-29,6,1036,5,NW,7.15,0,0
2015-03-09T15:00:00Z,Spring,Nongzhanguan,9,-30,5,1035,5,NW,16.09,0,0
2015-03-09T16:00:00Z,Spring,Nongzhanguan,9,-28,8,1035,3,NE,4.92,0,0
2015-03-09T17:00:00Z,Spring,Nongzhanguan,6,-28,7,1034,4,NE,8.05,0,0
2015-03-09T18:00:00Z,Spring,Nongzhanguan,6,-27,10,1035,1,NW,3.13,0,0
2015-03-09T19:00:00Z,Spring,Nongzhanguan,3,-29,7,1036,2,NW,8.94,0,0
2015-03-09T20:00:00Z,Spring,Nongzhanguan,9,-30,7,1036,1,NW,13.86,0,0
2015-03-09T21:00:00Z,Spring,Nongzhanguan,3,-29,8,1037,1,NW,18.78,0,0
2015-03-09T22:00:00Z,Spring,Nongzhanguan,7,-26,13,1037,-2,NW,21.91,0,0
2015-03-09T23:00:00Z,Spring,Nongzhanguan,13,-26,12,1037,-1,NW,25.93,0,0
2015-03-10T00:00:00Z,Spring,Nongzhanguan,8,-25,17,1037,-4,NW,29.06,0,0
2015-03-10T01:00:00Z,Spring,Nongzhanguan,10,-24,18,1037,-3,NW,33.08,0,0
2015-03-10T02:00:00Z,Spring,Nongzhanguan,8,-26,13,1037,-2,NW,37.1,0,0
2015-03-10T03:00:00Z,Spring,Nongzhanguan,8,-23,19,1036,-3,cv,0.89,0,0
2015-03-10T04:00:00Z,Spring,Nongzhanguan,10,-23,24,1036,-6,NW,0.89,0,0
2015-03-10T05:00:00Z,Spring,Nongzhanguan,10,-18,41,1035,-7,cv,0.89,0,0
2015-03-10T06:00:00Z,Spring,Nongzhanguan,3,-18,41,1035,-7,SE,0.89,0,0
2015-03-10T07:00:00Z,Spring,Nongzhanguan,25,-17,44,1035,-7,cv,0.89,0,0
2015-03-10T08:00:00Z,Spring,Nongzhanguan,32,-20,22,1035,-1,cv,2.68,0,0
2015-03-10T09:00:00Z,Spring,Nongzhanguan,37,-24,13,1034,1,NW,3.13,0,0
2015-03-10T10:00:00Z,Spring,Nongzhanguan,17,-23,12,1033,3,cv,0.89,0,0
2015-03-10T11:00:00Z,Spring,Nongzhanguan,14,-22,11,1032,6,NW,3.13,0,0
2015-03-10T12:00:00Z,Spring,Nongzhanguan,3,-23,9,1030,7,cv,1.79,0,0
2015-03-10T13:00:00Z,Spring,Nongzhanguan,10,-22,9,1028,8,NW,3.13,0,0
2015-03-10T14:00:00Z,Spring,Nongzhanguan,38,-22,9,1027,8,cv,3.13,0,0
2015-03-10T15:00:00Z,Spring,Nongzhanguan,43,-21,10,1025,9,SE,5.81,0,0
2015-03-10T16:00:00Z,Spring,Nongzhanguan,35,-21,10,1025,8,SE,11.62,0,0
2015-03-10T17:00:00Z,Spring,Nongzhanguan,38,-21,10,1024,8,SE,17.43,0,0
2015-03-10T18:00:00Z,Spring,Nongzhanguan,37,-21,11,1024,7,SE,22.35,0,0
2015-03-10T19:00:00Z,Spring,Nongzhanguan,61,-20,13,1024,6,SE,25.48,0,0
2015-03-10T20:00:00Z,Spring,Nongzhanguan,76,-18,15,1024,6,SE,28.61,0,0
2015-03-10T21:00:00Z,Spring,Nongzhanguan,69,-17,17,1024,6,cv,0.89,0,0
2015-03-10T22:00:00Z,Spring,Nongzhanguan,75,-14,33,1025,0,cv,1.78,0,0
2015-03-10T23:00:00Z,Spring,Nongzhanguan,78,-12,42,1024,-1,NE,0.89,0,0
2015-03-11T00:00:00Z,Spring,Nongzhanguan,71,-14,36,1024,-1,cv,0.45,0,0
2015-03-11T02:00:00Z,Spring,Nongzhanguan,112,-14,39,1024,-2,cv,1.79,0,0
2015-03-11T03:00:00Z,Spring,Nongzhanguan,129,-15,36,1024,-2,cv,2.68,0,0
2015-03-11T04:00:00Z,Spring,Nongzhanguan,118,-14,45,1024,-4,NW,3.13,0,0
2015-03-11T05:00:00Z,Spring,Nongzhanguan,109,-15,36,1024,-2,cv,0.89,0,0
2015-03-11T06:00:00Z,Spring,Nongzhanguan,113,-14,45,1025,-4,NW,0.89,0,0
2015-03-11T07:00:00Z,Spring,Nongzhanguan,52,-15,39,1026,-3,NW,2.68,0,0
2015-03-11T08:00:00Z,Spring,Nongzhanguan,34,-19,19,1026,2,NE,4.02,0,0
2015-03-11T09:00:00Z,Spring,Nongzhanguan,25,-20,15,1027,4,NE,9.83,0,0
2015-03-11T10:00:00Z,Spring,Nongzhanguan,7,-21,13,1026,5,NE,14.75,0,0
2015-03-11T11:00:00Z,Spring,Nongzhanguan,15,-21,11,1026,7,cv,3.13,0,0
2015-03-11T12:00:00Z,Spring,Nongzhanguan,9,-20,12,1025,7,SE,3.13,0,0
2015-03-11T13:00:00Z,Spring,Nongzhanguan,18,-22,9,1024,8,SE,6.26,0,0
2015-03-11T14:00:00Z,Spring,Nongzhanguan,22,-21,10,1022,9,cv,1.79,0,0
2015-03-11T15:00:00Z,Spring,Nongzhanguan,26,-21,9,1021,10,cv,3.58,0,0
2015-03-11T16:00:00Z,Spring,Nongzhanguan,19,-21,8,1020,12,cv,4.47,0,0
2015-03-11T17:00:00Z,Spring,Nongzhanguan,20,-21,9,1020,10,SE,4.92,0,0
2015-03-11T18:00:00Z,Spring,Nongzhanguan,29,-21,10,1020,8,SE,8.05,0,0
2015-03-11T19:00:00Z,Spring,Nongzhanguan,32,-20,12,1020,7,SE,11.18,0,0
2015-03-11T20:00:00Z,Spring,Nongzhanguan,44,-19,14,1020,6,SE,14.31,0,0
2015-03-11T21:00:00Z,Spring,Nongzhanguan,57,-19,14,1020,6,SE,17.44,0,0
2015-03-11T22:00:00Z,Spring,Nongzhanguan,60,-17,18,1020,5,SE,20.57,0,0
2015-03-11T23:00:00Z,Spring,Nongzhanguan,79,-16,21,1020,4,SE,23.7,0,0
2015-03-12T00:00:00Z,Spring,Nongzhanguan,82,-14,25,1020,4,SE,27.72,0,0
2015-03-12T01:00:00Z,Spring,Nongzhanguan,74,-13,29,1019,3,SE,30.85,0,0
2015-03-12T02:00:00Z,Spring,Nongzhanguan,77,-13,31,1019,2,SE,32.64,0,0
2015-03-12T03:00:00Z,Spring,Nongzhanguan,82,-12,39,1018,0,NE,1.79,0,0
2015-03-12T04:00:00Z,Spring,Nongzhanguan,79,-10,50,1018,-1,NE,3.58,0,0
2015-03-12T05:00:00Z,Spring,Nongzhanguan,86,-11,50,1018,-2,cv,0.89,0,0
2015-03-12T06:00:00Z,Spring,Nongzhanguan,96,-10,62,1018,-4,NW,0.89,0,0
2015-03-12T07:00:00Z,Spring,Nongzhanguan,104,-10,62,1018,-4,NE,0.89,0,0
2015-03-12T08:00:00Z,Spring,Nongzhanguan,98,-12,32,1018,3,NW,3.13,0,0
2015-03-12T09:00:00Z,Spring,Nongzhanguan,96,-13,27,1018,4,cv,0.89,0,0
2015-03-12T10:00:00Z,Spring,Nongzhanguan,98,-12,26,1018,6,cv,1.78,0,0
2015-03-12T11:00:00Z,Spring,Nongzhanguan,85,-13,20,1017,8,cv,2.67,0,0
2015-03-12T12:00:00Z,Spring,Nongzhanguan,80,-15,15,1016,10,cv,4.46,0,0
2015-03-12T13:00:00Z,Spring,Nongzhanguan,49,-16,12,1015,12,cv,6.25,0,0
2015-03-12T14:00:00Z,Spring,Nongzhanguan,40,-18,9,1014,13,cv,7.14,0,0
2015-03-12T15:00:00Z,Spring,Nongzhanguan,50,-18,9,1013,13,SE,3.13,0,0
2015-03-12T16:00:00Z,Spring,Nongzhanguan,50,-18,9,1013,13,cv,1.79,0,0
2015-03-12T17:00:00Z,Spring,Nongzhanguan,62,-18,10,1013,12,SE,1.79,0,0
2015-03-12T18:00:00Z,Spring,Nongzhanguan,65,-16,13,1014,11,cv,1.79,0,0
2015-03-12T19:00:00Z,Spring,Nongzhanguan,80,-14,18,1015,9,SE,1.79,0,0
2015-03-12T20:00:00Z,Spring,Nongzhanguan,93,-11,24,1016,8,SE,3.58,0,0
2015-03-12T21:00:00Z,Spring,Nongzhanguan,79,-10,32,1017,5,SE,4.47,0,0
2015-03-12T22:00:00Z,Spring,Nongzhanguan,94,-10,28,1018,7,SE,8.49,0,0
2015-03-12T23:00:00Z,Spring,Nongzhanguan,118,-4,55,1018,4,SE,11.62,0,0
2015-03-13T00:00:00Z,Spring,Nongzhanguan,143,-6,51,1019,3,SE,13.41,0,0
2015-03-13T01:00:00Z,Spring,Nongzhanguan,136,-4,64,1019,2,SE,15.2,0,0
2015-03-13T02:00:00Z,Spring,Nongzhanguan,122,-6,74,1019,-2,NE,0.89,0,0
2015-03-13T03:00:00Z,Spring,Nongzhanguan,112,-5,79,1019,-2,NW,0.89,0,0
2015-03-13T04:00:00Z,Spring,Nongzhanguan,106,-4,86,1019,-2,NE,0.89,0,0
2015-03-13T05:00:00Z,Spring,Nongzhanguan,103,-5,79,1020,-2,NW,0.89,0,0
2015-03-13T06:00:00Z,Spring,Nongzhanguan,104,-6,74,1020,-2,cv,0.45,0,0
2015-03-13T07:00:00Z,Spring,Nongzhanguan,113,-6,79,1021,-3,NW,1.79,0,0
2015-03-13T08:00:00Z,Spring,Nongzhanguan,129,-5,59,1023,2,NW,5.81,0,0
2015-03-13T09:00:00Z,Spring,Nongzhanguan,66,-17,17,1023,6,NE,4.92,0,0
2015-03-13T10:00:00Z,Spring,Nongzhanguan,29,-18,13,1024,8,NE,9.84,0,0
2015-03-13T11:00:00Z,Spring,Nongzhanguan,26,-19,11,1024,9,NE,14.76,0,0
2015-03-13T12:00:00Z,Spring,Nongzhanguan,29,-20,10,1023,10,NE,18.78,0,0
2015-03-13T13:00:00Z,Spring,Nongzhanguan,29,-19,9,1022,12,NE,21.91,0,0
2015-03-13T14:00:00Z,Spring,Nongzhanguan,26,-20,8,1022,12,cv,1.79,0,0
2015-03-13T15:00:00Z,Spring,Nongzhanguan,20,-21,8,1021,12,NE,1.79,0,0
2015-03-13T16:00:00Z,Spring,Nongzhanguan,24,-21,8,1021,12,SE,1.79,0,0
2015-03-13T17:00:00Z,Spring,Nongzhanguan,24,-21,8,1021,12,cv,0.89,0,0
2015-03-13T18:00:00Z,Spring,Nongzhanguan,16,-20,10,1021,10,SE,1.79,0,0
2015-03-13T19:00:00Z,Spring,Nongzhanguan,29,-20,10,1022,9,SE,4.92,0,0
2015-03-13T20:00:00Z,Spring,Nongzhanguan,36,-18,13,1023,8,SE,6.71,0,0
2015-03-13T21:00:00Z,Spring,Nongzhanguan,42,-10,37,1023,3,SE,7.6,0,0
2015-03-13T22:00:00Z,Spring,Nongzhanguan,68,-4,55,1025,4,SE,10.73,0,0
2015-03-13T23:00:00Z,Spring,Nongzhanguan,92,-4,64,1026,2,SE,13.86,0,0
2015-03-14T00:00:00Z,Spring,Nongzhanguan,73,-5,59,1026,2,SE,16.99,0,0
2015-03-14T01:00:00Z,Spring,Nongzhanguan,73,-5,64,1026,1,SE,20.12,0,0
2015-03-14T02:00:00Z,Spring,Nongzhanguan,63,-5,64,1026,1,SE,21.91,0,0
2015-03-14T03:00:00Z,Spring,Nongzhanguan,51,-5,64,1025,1,cv,0.89,0,0
2015-03-14T04:00:00Z,Spring,Nongzhanguan,52,-6,59,1025,1,cv,1.78,0,0
2015-03-14T05:00:00Z,Spring,Nongzhanguan,53,-5,64,1024,1,SE,1.79,0,0
2015-03-14T06:00:00Z,Spring,Nongzhanguan,59,-5,64,1024,1,cv,0.89,0,0
2015-03-14T07:00:00Z,Spring,Nongzhanguan,69,-5,64,1024,1,SE,0.89,0,0
2015-03-14T08:00:00Z,Spring,Nongzhanguan,77,-5,64,1024,1,cv,0.89,0,0
2015-03-14T09:00:00Z,Spring,Nongzhanguan,84,-4,64,1024,2,cv,1.78,0,0
2015-03-14T10:00:00Z,Spring,Nongzhanguan,96,-4,59,1024,3,NW,1.79,0,0
2015-03-14T11:00:00Z,Spring,Nongzhanguan,106,-4,59,1023,3,SE,1.79,0,0
2015-03-14T12:00:00Z,Spring,Nongzhanguan,114,-5,48,1021,5,SE,3.58,0,0
2015-03-14T13:00:00Z,Spring,Nongzhanguan,132,-5,42,1020,7,SE,6.71,0,0
2015-03-14T14:00:00Z,Spring,Nongzhanguan,124,-6,34,1018,9,SE,10.73,0,0
2015-03-14T15:00:00Z,Spring,Nongzhanguan,114,-7,29,1016,10,SE,13.86,0,0
2015-03-14T16:00:00Z,Spring,Nongzhanguan,113,-7,27,1016,11,SE,16.99,0,0
2015-03-14T17:00:00Z,Spring,Nongzhanguan,115,-7,29,1015,10,SE,18.78,0,0
2015-03-14T18:00:00Z,Spring,Nongzhanguan,124,-7,31,1016,9,SE,20.57,0,0
2015-03-14T19:00:00Z,Spring,Nongzhanguan,123,-8,31,1016,8,cv,0.89,0,0
2015-03-14T20:00:00Z,Spring,Nongzhanguan,128,-8,33,1017,7,cv,1.78,0,0
2015-03-14T21:00:00Z,Spring,Nongzhanguan,127,-7,41,1017,5,NW,0.89,0,0
2015-03-14T22:00:00Z,Spring,Nongzhanguan,142,-7,47,1017,3,NW,2.68,0,0
2015-03-14T23:00:00Z,Spring,Nongzhanguan,166,-7,51,1017,2,NW,4.47,0,0
2015-03-15T00:00:00Z,Spring,Nongzhanguan,155,-7,51,1018,2,NW,6.26,0,0
2015-03-15T01:00:00Z,Spring,Nongzhanguan,143,-6,51,1018,3,NW,8.05,0,0
2015-03-15T02:00:00Z,Spring,Nongzhanguan,144,-6,55,1018,2,cv,0.89,0,0
2015-03-15T03:00:00Z,Spring,Nongzhanguan,138,-6,59,1017,1,cv,1.78,0,0
2015-03-15T04:00:00Z,Spring,Nongzhanguan,127,-7,55,1018,1,cv,2.67,0,0
2015-03-15T05:00:00Z,Spring,Nongzhanguan,157,-6,68,1018,-1,NE,1.79,0,0
2015-03-15T06:00:00Z,Spring,Nongzhanguan,172,-6,68,1019,-1,NE,3.58,0,0
2015-03-15T07:00:00Z,Spring,Nongzhanguan,179,-6,74,1019,-2,SE,1.79,0,0
2015-03-15T08:00:00Z,Spring,Nongzhanguan,155,-4,59,1020,3,cv,0.89,0,0
2015-03-15T09:00:00Z,Spring,Nongzhanguan,78,-7,33,1020,8,NW,1.79,0,0
2015-03-15T10:00:00Z,Spring,Nongzhanguan,93,-16,12,1019,12,cv,1.79,0,0
2015-03-15T11:00:00Z,Spring,Nongzhanguan,103,-17,10,1019,13,cv,2.68,0,0
2015-03-15T12:00:00Z,Spring,Nongzhanguan,83,-17,9,1018,15,cv,4.47,0,0
2015-03-15T13:00:00Z,Spring,Nongzhanguan,74,-14,10,1016,17,SE,4.02,0,0
2015-03-15T14:00:00Z,Spring,Nongzhanguan,55,-14,10,1015,17,SE,8.94,0,0
2015-03-15T15:00:00Z,Spring,Nongzhanguan,89,-15,9,1014,17,SE,16.09,0,0
2015-03-15T16:00:00Z,Spring,Nongzhanguan,86,-13,11,1014,17,SE,23.24,0,0
2015-03-15T17:00:00Z,Spring,Nongzhanguan,87,-12,13,1014,16,SE,28.16,0,0
2015-03-15T18:00:00Z,Spring,Nongzhanguan,90,-12,14,1014,15,SE,33.08,0,0
2015-03-15T19:00:00Z,Spring,Nongzhanguan,96,-12,17,1014,12,SE,36.21,0,0
2015-03-15T20:00:00Z,Spring,Nongzhanguan,102,-11,17,1015,13,SE,39.34,0,0
2015-03-15T21:00:00Z,Spring,Nongzhanguan,120,-10,20,1015,12,SE,42.47,0,0
2015-03-15T22:00:00Z,Spring,Nongzhanguan,136,-9,25,1015,10,SE,44.26,0,0
2015-03-15T23:00:00Z,Spring,Nongzhanguan,137,-8,27,1014,10,SE,47.39,0,0
2015-03-16T00:00:00Z,Spring,Nongzhanguan,148,-6,31,1014,10,SE,50.52,0,0
2015-03-16T01:00:00Z,Spring,Nongzhanguan,159,-5,36,1014,9,SE,52.31,0,0
2015-03-16T02:00:00Z,Spring,Nongzhanguan,144,-5,39,1013,8,SE,54.1,0,0
2015-03-16T03:00:00Z,Spring,Nongzhanguan,119,-5,39,1012,8,SE,55.89,0,0
2015-03-16T04:00:00Z,Spring,Nongzhanguan,121,-5,42,1012,7,cv,0.89,0,0
2015-03-16T05:00:00Z,Spring,Nongzhanguan,131,-3,45,1011,8,cv,1.78,0,0
2015-03-16T06:00:00Z,Spring,Nongzhanguan,134,-3,48,1011,7,NE,0.89,0,0
2015-03-16T07:00:00Z,Spring,Nongzhanguan,130,-3,48,1012,7,cv,0.89,0,0
2015-03-16T08:00:00Z,Spring,Nongzhanguan,148,-1,52,1012,8,NE,0.89,0,0
